50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.597832,,,,,,,,,,,,e9843534-1b4b-4b75-9c44-b3d2c1140e69,2664,,"[65.7, 16.0]",3901258,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,119,Guingamp,142,['df33d366-7701-4c34-a8a3-dc8e590accc7'],15,,,,,,,,,,,,,,,,,OGC Nice,136,00:10:15.668,Pressure,
,,,,,,,,,,,,,,,,1.759998,,,,,,,,,,,,14e4afc5-9565-4203-aa4d-a0baaad68d3d,2687,,"[58.0, 40.4]",3901258,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,120,OGC Nice,136,['1a226cf4-5d51-450c-bc67-9e028bdad1c1'],45,,,,,,,,,,,,,,,,,Guingamp,142,00:10:45.862,Pressure,
,,,,,,,,,,,,,,,,0.799997,,,,,,,,,,,,fca21751-e114-4036-8fb9-33ef3efa9a50,2691,,"[6.3, 58.3]",3901258,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Martins-Pereira,3364.0,Right Back,120,OGC Nice,136,"['38cada36-cb45-4312-9517-0125ac0ded93', '76af3ad9-fdad-4951-9369-4bef21633e7d']",53,,,,,,,,,,,,,,,,,Guingamp,142,00:10:53.102,Pressure,
,,,,,,,,,,,,,,,,0.359997,,,,,,,,,,,,c5cdd2a1-72cc-4320-b0d8-da6635b710f0,2701,,"[58.5, 70.3]",3901258,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,122,OGC Nice,136,"['340ffaab-1434-4745-a9a4-436d2fec7bb7', '4c4c4404-e0b4-4eb4-9275-0dfc2ad87154', '53a00d8f-dbb3-4baf-a9eb-569798924071']",34,,,,,,,,,,,,,,,,,Guingamp,142,00:11:34.210,Pressure,
,,,,,,,,,,True,,,,,,1.000437,,,,,,,,,,,,aea123e1-5ac5-4f86-946b-15dc9181626e,2712,,"[48.4, 14.7]",3901258,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,122,OGC Nice,136,['cc747eef-48c6-4b60-a0e5-7872723955ce'],37,,,,,,,,,,,,,,,,,OGC Nice,136,00:11:37.606,Pressure,
,,,,,,,,,,,,,,,,0.190836,,,,,,,,,,,,718028f9-0caf-45de-88a3-ede16dd0e7a3,2736,,"[49.7, 15.1]",3901258,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,123,OGC Nice,136,['13e75a39-9fe3-47d7-8e36-cb7740ffcba3'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:07.284,Pressure,
,,,,,,,,,,True,,,,,,0.330997,,,,,,,,,,,,af6c69c8-a243-40c6-943a-54550c77f373,2738,,"[55.4, 20.5]",3901258,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Right Center Forward,124,Guingamp,142,"['9dd22de2-f498-4572-9249-33668d45c4fd', 'a0906634-39bb-4226-859c-8cd08c56af02', 'a0bb47b2-5456-4316-8077-f238ba2b422d']",8,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:08.543,Pressure,
,,,,,,,,,,True,,,,,,0.331618,,,,,,,,,,,,51f252ad-661e-4b99-b1f9-7c83644ad732,2744,,"[51.4, 8.7]",3901258,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,124,Guingamp,142,['914b0ce6-1c06-454b-8763-91bbf7d80b3d'],10,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:10.321,Pressure,
,,,,,,,,,,,,,,,,0.194589,,,,,,,,,,,,5a87c2e1-467e-46a5-b94f-5a682b6809a6,2746,,"[68.3, 15.4]",3901258,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,124,Guingamp,142,"['27df1134-5e75-407a-92df-ca0589a06bc8', 'bdeadd91-4852-43dc-9901-5f94cc53b313']",13,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:13.504,Pressure,
,,,,,,,,,,,,,,,,0.180343,,,,,,,,,,,,00beef8f-1800-4b45-a7e2-e18e2f42fa68,2749,,"[51.4, 21.3]",3901258,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,124,Guingamp,142,"['53216b94-7400-4bfb-98bd-f8075c2a35af', '8ecff68d-0ee9-4a6c-8de8-856a750bd055']",14,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:14.706,Pressure,
,,,,,,,,,,,,,,,,0.195631,,,,,,,,,,,,e3f45b48-2b1e-415f-a982-1cb2fd9d19ea,2759,,"[19.7, 54.7]",3901258,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,124,Guingamp,142,['d78b3e80-9932-47af-bed5-5c215b3612c3'],22,,,,,,,,,,,,,,,,,OGC Nice,136,00:12:22.459,Pressure,
,,,,,,,,,,True,,,,,,0.639998,,,,,,,,,,,,5dff00c4-d205-46a6-a4d3-089b8065a1e5,2762,,"[116.0, 39.9]",3901258,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Left Center Forward,125,OGC Nice,136,,23,,,,,,,,,,,,,,,,,Guingamp,142,00:12:23.893,Pressure,
,,,,,,,,,,,,,,,,0.201463,,,,,,,,,,,,f90eee29-7155-48a4-af69-d26387cba42c,2795,,"[23.8, 32.5]",3901258,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Romain Genevois,2971.0,Right Center Back,127,Guingamp,142,,15,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:15.090,Pressure,
,,,,,,,,,,True,,,,,,0.185071,,,,,,,,,,,,91acb4b2-4285-4c46-a73d-c02c114a7b1d,2805,,"[74.7, 9.2]",3901258,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valère Germain,3210.0,Left Center Forward,129,Guingamp,142,"['6c7ef9c5-dc06-412f-8b0a-5369e663d643', '80d934b3-36da-4b6c-9d91-9d2db0167628']",55,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:55.110,Pressure,
,,,,,,,,,,True,,,,,,0.716672,,,,,,,,,,,,2661d647-bbf9-498a-8067-b16c039eb067,2809,,"[67.8, 13.9]",3901258,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,129,Guingamp,142,['82a4820f-c295-4040-8eeb-38f19bf59d49'],56,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:56.008,Pressure,
,,,,,,,,,,True,,,,,,0.325888,,,,,,,,,,,,7b81e2ef-7508-4be3-9d22-1dcdc6f2add0,2810,,"[67.0, 11.3]",3901258,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valère Germain,3210.0,Left Center Forward,129,Guingamp,142,['87526975-a5a9-4512-88a9-15c0d4d35b1b'],57,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:57.069,Pressure,
,,,,,,,,,,True,,,,,,0.181475,,,,,,,,,,,,7366a9fa-1980-4f05-b2bd-93de42ebc2f4,2814,,"[56.7, 6.8]",3901258,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,129,Guingamp,142,['4bac9f67-39b3-474b-8f51-0976f4cea78b'],58,,,,,,,,,,,,,,,,,OGC Nice,136,00:13:58.225,Pressure,
,,,,,,,,,,,,,,,,0.559999,,,,,,,,,,,,f5565a4c-d002-4d2d-8663-4ed7f9f864d2,2817,,"[68.3, 68.2]",3901258,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Blas,3235.0,Right Midfield,129,Guingamp,142,['d4300a3c-9dbe-46bc-94fa-6b77adb10ae3'],59,,,,,,,,,,,,,,,,,Guingamp,142,00:13:59.547,Pressure,
,,,,,,,,,,True,,,,,,1.099848,,,,,,,,,,,,0feab54b-56ce-48b1-85cf-e2622b978bcd,2851,,"[60.4, 36.5]",3901258,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,132,Guingamp,142,['2ee000cf-a098-443c-b1f3-ed4746453f0e'],25,,,,,,,,,,,,,,,,,OGC Nice,136,00:14:25.608,Pressure,
,,,,,,,,,,,,,,,,0.239998,,,,,,,,,,,,3633aa9c-5c97-4be3-a73f-41dbd4b098ae,2858,,"[74.3, 10.8]",3901258,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lars Christian Jacobsen,20199.0,Left Back,133,Guingamp,142,['6be60550-ba22-42bb-9fe9-812e508470bb'],33,,,,,,,,,,,,,,,,,Guingamp,142,00:14:33.719,Pressure,
,,,,,,,,,,True,,,,,,2.799983,,,,,,,,,,,,05bf19e0-2d85-4481-b90a-02806c29eb08,2863,,"[57.6, 11.1]",3901258,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,134,OGC Nice,136,['571733c9-2b4f-47b8-b5e1-1c74e63104ca'],35,,,,,,,,,,,,,,,,,Guingamp,142,00:14:35.399,Pressure,
,,,,,,,,,,,,,,,,0.359997,,,,,,,,,,,,d7f77f88-8a51-4574-ae83-a8aada32b569,2865,,"[44.6, 1.9]",3901258,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,134,OGC Nice,136,"['7e6dac6f-72fb-417d-9018-1039500e7125', 'a81e8dc8-2f12-4812-87bf-f4073baec9ba']",39,,,,,,,,,,,,,,,,,Guingamp,142,00:14:39.044,Pressure,
,,,,,,,,,,,,,,,,0.679995,,,,,,,,,,,,f592b16b-1baa-4790-97f3-0696041b4356,2875,,"[16.5, 3.1]",3901258,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,134,OGC Nice,136,"['ca5f7796-3304-4cf8-85bd-aa4679f553b4', 'e92d9a68-1887-4184-b432-a80c923cb8fe']",46,,,,,,,,,,,,,,,,,Guingamp,142,00:14:46.680,Pressure,
,,,,,,,,,,,,,,,,0.359997,,,,,,,,,,,,2beee957-59ab-41a1-8903-dfa9e57c6714,2879,,"[15.0, 10.8]",3901258,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,134,OGC Nice,136,"['68502fe1-1faa-4ab6-855c-469f3f0faa17', 'a3b9c629-315b-4c4a-9f60-bd6350a63bdd']",48,,,,,,,,,,,,,,,,,Guingamp,142,00:14:48.850,Pressure,
,,,,,,,,,,True,,,,,,0.326275,,,,,,,,,,,,cebb7f12-c5c1-458a-bd8c-fe5168b89594,2890,,"[105.7, 13.4]",3901258,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,134,OGC Nice,136,"['604fa343-9fa3-4390-a9de-165ec533c116', 'dde0edf1-041e-4130-a337-772507477888']",2,,,,,,,,,,,,,,,,,OGC Nice,136,00:15:02.679,Pressure,
,,,,,,,,,,True,,,,,,0.592209,,,,,,,,,,,,aada757f-cce2-437d-97b3-21d986e37b85,2909,,"[111.3, 51.7]",3901258,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valère Germain,3210.0,Left Center Forward,135,Guingamp,142,"['a3762727-480a-434f-8f36-82d310dd7fcf', 'f7348f7b-f5ae-4e09-84f9-0f02e2330c08']",18,,,,,,,,,,,,,,,,,OGC Nice,136,00:15:18.451,Pressure,
,,,,,,,,,,,,,,,,0.997941,,,,,,,,,,,,78beba54-6dcc-48ed-ba1d-77c5a5d2e37f,2913,,"[98.0, 76.7]",3901258,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,135,Guingamp,142,['3654fa4f-4f4b-41da-8120-911fea8504ea'],23,,,,,,,,,,,,,,,,,OGC Nice,136,00:15:23.012,Pressure,
,,,,,,,,,,,,,,,,0.458994,,,,,,,,,,,,67e846b1-cbfe-4551-9a54-1cb4b95b7ffe,2960,,"[64.2, 45.1]",3901258,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hatem Ben Arfa,16462.0,Center Attacking Midfield,137,Guingamp,142,"['15507fb4-ae12-47e8-8bda-27f6be0aa53a', 'c5cf0164-4f31-40ec-b65f-5666bb0599bf']",45,,,,,,,,,,,,,,,,,OGC Nice,136,00:17:45.424,Pressure,
,,,,,,,,,,,,,,,,0.679999,,,,,,,,,,,,cb4ea0b3-3caf-4300-b28b-690b56481119,2973,,"[93.3, 51.7]",3901258,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Younousse Sankharé,3348.0,Left Center Forward,138,OGC Nice,136,"['2ea27a35-6fdb-4df2-9a75-43a2d2b9abd3', 'dceb83db-2fbf-41bd-bba7-a455fd4ed665']",21,,,,,,,,,,,,,,,,,Guingamp,142,00:18:21.985,Pressure,
,,,,,,,,,,,,,,,,1.039994,,,,,,,,,,,,2f5ef631-2972-42d4-915c-5bb432116307,2978,,"[88.2, 17.7]",3901258,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thibault Giresse,4434.0,Left Midfield,138,OGC Nice,136,"['77bc24f5-f5f1-41b0-8894-efe3c9201a8b', 'ea845c0a-2464-4a55-a129-3edcf5d0cc64']",28,,,,,,,,,,,,,,,,,Guingamp,142,00:18:28.265,Pressure,
,,,,,,,,,,,,,,,,1.215024,,,,,,,,,,,,a83d63e8-5bc5-438c-8da2-a25d8b17e468,2985,,"[71.9, 71.6]",3901258,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valère Germain,3210.0,Right Center Forward,138,OGC Nice,136,"['a8d4e094-00a9-43bc-83a9-14fd7a00f3a2', 'c11fc39a-aee3-40cd-93c8-1070862258b7']",33,,,,,,,,,,,,,,,,,OGC Nice,136,00:18:33.946,Pressure,
,,,,,,,,,,,,,,,,0.33985,,,,,,,,,,,,15f046df-9773-4fba-b52a-ba19ce2eb130,3003,,"[59.3, 10.0]",3901258,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,139,Guingamp,142,"['7d187d5c-4332-4cb9-995f-a7ca380c725c', 'c1a78d1a-1127-4dfa-8144-229577ba7bdc']",49,,,,,,,,,,,,,,,,,OGC Nice,136,00:18:49.317,Pressure,
,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,dd56719f-e4b7-4c52-9f82-bc4abe024f04,3013,,"[18.9, 64.1]",3901258,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,140,OGC Nice,136,"['285253ce-794a-42ca-9f08-07083c1df5c9', '9dec5727-54cf-4ed2-8faf-6a65a512cd12']",58,,,,,,,,,,,,,,,,,Guingamp,142,00:18:58.579,Pressure,
,,,,,,,,,,,,,,,,0.187049,,,,,,,,,,,,2e6f84dd-e1f0-4f92-b450-e52f76689c19,3021,,"[109.6, 29.5]",3901258,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Pied,4270.0,Right Back,141,OGC Nice,136,['f6c852ff-f3fe-452d-a966-3ed10b974f46'],31,,,,,,,,,,,,,,,,,OGC Nice,136,00:20:31.049,Pressure,
,,,,,,,,,,True,,,,,,0.248525,,,,,,,,,,,,fbda2430-d031-4081-b3e5-dbb51c0c21b6,3025,,"[107.4, 13.6]",3901258,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,141,OGC Nice,136,"['80069d1d-88d8-44f1-a1a7-6fed7c8e71a8', '89d7e1fe-103d-4b4f-aabd-71aa54edd38f']",33,,,,,,,,,,,,,,,,,OGC Nice,136,00:20:33.170,Pressure,
,,,,,,,,,,,,,,,,2.559998,,,,,,,,,,,,14c09e55-0c72-43ae-bbc3-d6cec831485a,3033,,"[11.6, 68.2]",3901258,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcus Coco,3363.0,Right Midfield,141,OGC Nice,136,"['861c0ab0-19d0-4c55-9cb5-da80f6a74316', 'f6c173e9-1a11-4388-aae9-109263523b6d']",39,,,,,,,,,,,,,,,,,Guingamp,142,00:20:39.727,Pressure,
,,,,,,,,,,,,,,,,0.48278,,,,,,,,,,,,41fb274f-5107-445b-9cd4-da182e330b1a,3051,,"[67.2, 44.7]",3901258,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jean Michaël Seri,3359.0,Left Center Midfield,143,Guingamp,142,"['0e68060f-8de5-4f79-8203-e91843c195ba', 'ca2006c2-268b-4580-9d24-24112eb5c3be']",25,,,,,,,,,,,,,,,,,OGC Nice,136,00:21:25.606,Pressure,
,,,,,,,,,,,,,,,,0.182425,,,,,,,,,,,,62dbdc75-bdcf-4c66-baad-e7f82ac245d1,3054,,"[66.4, 44.0]",3901258,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hatem Ben Arfa,16462.0,Center Attacking Midfield,143,Guingamp,142,"['ca2006c2-268b-4580-9d24-24112eb5c3be', 'f6865890-3ee5-442f-9632-afb2f4b0e420']",26,,,,,,,,,,,,,,,,,OGC Nice,136,00:21:26.859,Pressure,
,,,,,,,,,,,,,,,,0.878948,,,,,,,,,,,,e4644834-4b16-4601-af14-592daeea0f70,3061,,"[86.2, 62.0]",3901258,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alassane Pléa,3230.0,Left Center Forward,143,Guingamp,142,"['21d10546-3e8e-42f3-bce7-0e1b97f73bf7', '843613c3-f04f-4a80-a250-bd6be12d5e5d']",35,,,,,,,,,,,,,,,,,OGC Nice,136,00:21:35.623,Pressure,
,,,,,,,,,,,,,,,,0.759998,,,,,,,,,,,,4a023a09-d968-4e60-9a1f-fc65bc8e3d35,3090,,"[50.8, 46.1]",3901258,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jérémy Sorbon,3124.0,Left Center Back,144,OGC Nice,136,['2e6a0eb7-4a5d-41f1-82fa-5096a61e85d7'],13,,,,,,,,,,,,,,,,,Guingamp,142,00:22:13.278,Pressure,
,,,,,,,,,,,,,,,,0.202015,,,,,,,,,,,,690ecf03-981f-4353-8789-e238814e3d50,3099,,"[71.1, 60.9]",3901258,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vincent Koziello,4264.0,Right Center Midfield,145,Guingamp,142,"['791c285d-c0bb-4b7e-9b8b-eaca2c165e20', '884a3148-ae58-493f-9013-eea4cc87416a']",44,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:44.248,Pressure,
,,,,,,,,,,,,,,,,0.33624,,,,,,,,,,,,a54b9542-c232-4d1b-b4d0-4838a5e7f5a3,3116,,"[36.6, 23.5]",3901258,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jean Michaël Seri,3359.0,Left Center Midfield,145,Guingamp,142,"['09b3fdce-d80c-4e37-80a9-d57248f232c7', 'a88a342c-3653-4f26-a4d4-586604a726c9']",59,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:59.823,Pressure,
,,,,,,,,,,,,,,,,1.110039,,,,,,,,,,,,d325edd0-4021-4ae1-b398-911e02b92e2d,3121,,"[8.8, 12.1]",3901258,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,145,Guingamp,142,"['8c4e0fbb-2c90-4fc9-98ac-f9c53318a4cb', '935946a6-5ea5-40dd-8c05-b60e35b31242', 'cb0d152d-5362-4d83-a909-049c7bb795c5']",4,,,,,,,,,,,,,,,,,OGC Nice,136,00:23:04.107,Pressure,
,,,,,,,,,,,,,,,,0.605423,,,,,,,,,,,,970c30e0-9d7a-4a1e-851e-8a8a80bc314c,3149,,"[67.0, 47.0]",3901258,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,148,Guingamp,142,"['647549d7-e019-4c05-afc6-7b04631464cd', 'b74d2681-1680-4d64-8167-c87085f7f65e']",0,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:00.013,Pressure,
,,,,,,,,,,,,,,,,1.757267,,,,,,,,,,,,7e74e77f-6946-4430-9cd0-c979229dc532,3168,,"[10.5, 10.9]",3901258,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,148,Guingamp,142,"['2118294e-98ec-4c8b-8410-7c69fa6c423b', '76e47a53-d791-4d45-87d0-1b1ac2577352', '9c192fc4-c6f4-4798-94ec-35b1d3997dbc', 'ec8c180a-0684-4167-a11b-4ed52697e51b']",24,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:24.217,Pressure,
,,,,,,,,,,,,,,,,2.639999,,,,,,,,,,,,76e47a53-d791-4d45-87d0-1b1ac2577352,3172,,"[110.6, 67.1]",3901258,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,148,Guingamp,142,"['7e74e77f-6946-4430-9cd0-c979229dc532', 'a82a41b7-b4ff-4d58-8e44-71c2fe83bb12']",24,,,,,,,,,,,,,,,,,Guingamp,142,00:24:24.582,Pressure,True
,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,52503d5b-daf2-4826-829f-5c0f24a1e5dd,3192,,"[60.6, 59.4]",3901258,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Younousse Sankharé,3348.0,Left Center Forward,149,OGC Nice,136,"['bfe9e968-10c8-4876-84ac-8bc70151a6e7', 'ccd787b8-4d7f-489d-b3b8-4e33213edf2d']",3,,,,,,,,,,,,,,,,,Guingamp,142,00:25:03.622,Pressure,
,,,,,,,,,,,,,,,,0.479996,,,,,,,,,,,,be9d0612-98bc-46df-925f-8d64c01c25db,3214,,"[74.7, 51.5]",3901258,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Younousse Sankharé,3348.0,Left Center Forward,149,OGC Nice,136,"['20dcc1ae-a298-40d2-94a5-4645eff51f82', 'ed3912d0-3be8-47cd-bee2-e8beede1b256']",22,,,,,,,,,,,,,,,,,Guingamp,142,00:25:22.342,Pressure,
,,,,,,,,,,,,,,,,1.159996,,,,,,,,,,,,3d1810c9-6f55-4583-828a-5b745d61df05,3218,,"[97.3, 31.1]",3901258,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jimmy Briand,3213.0,Right Center Forward,149,OGC Nice,136,"['7257a121-035b-4193-ab8c-ce53bd74ea79', '96ebaee1-fe82-4474-890d-b9243b28cb2e']",26,,,,,,,,,,,,,,,,,Guingamp,142,00:25:26.344,Pressure,
,,,,,,,,,,,,,,,,0.599999,,,,,,,,,,,,6b337975-5166-44ee-bd7a-ec00aa46bf2b,3226,,"[79.8, 36.5]",3901258,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,149,OGC Nice,136,"['2bafcbf5-4c59-4435-9f06-e60ff656b28c', '9e05bb74-a333-40b3-9ca9-fbda67496819', 'd61dd449-8b68-4820-9d84-bcf0b1c4ff81']",32,,,,,,,,,,,,,,,,,Guingamp,142,00:25:32.504,Pressure,
,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,945ca819-ce25-4d63-b6a4-3d91ed2208e0,3236,,"[62.3, 26.6]",3901258,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Younousse Sankharé,3348.0,Left Center Forward,150,OGC Nice,136,"['707a6a40-c226-40c8-bfc8-1f6ca600c99c', '8d588734-f6d8-410d-8c52-c355ce559b53']",5,,,,,,,,,,,,,,,,,Guingamp,142,00:26:05.026,Pressure,
,,,,,,,,,,,,,,,,0.919999,,,,,,,,,,,,cfbe3d97-c3ef-4e02-b99f-92c8de9f64ea,3238,,"[52.0, 26.6]",3901258,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Mathis,401512.0,Left Defensive Midfield,150,OGC Nice,136,"['079f8058-a8af-4f47-b0d3-8354f8d89731', '6b3e9039-58dd-41b7-8cc9-c048f20c3475', '7b8869ee-6a3d-469a-be26-d7d158c0f961']",6,,,,,,,,,,,,,,,,,Guingamp,142,00:26:06.827,Pressure,
,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,94c7dcb6-3343-4c0a-a47e-dfcecdbc3d81,3242,,"[63.6, 35.4]",3901258,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jimmy Briand,3213.0,Right Center Forward,150,OGC Nice,136,"['6d75fd58-69b0-4c57-86c6-7ccd80123a84', 'a2c85afb-9356-4add-8ea4-0d3866a342e1', 'b1cb19fe-a3d8-477f-9607-6523caecb898']",8,,,,,,,,,,,,,,,,,Guingamp,142,00:26:08.267,Pressure,
,,,,,,,,,,,,,,,,0.199995,,,,,,,,,,,,f9e45e42-749c-4961-a056-b83567b6ac6c,3265,,"[44.6, 71.7]",3901258,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Martins-Pereira,3364.0,Right Back,150,OGC Nice,136,,22,,,,,,,,,,,,,,,,,Guingamp,142,00:26:22.099,Pressure,
,,,,,,,,,,,,,,,,0.389208,,,,,,,,,,,,8cd6a533-f097-4d5e-a11c-7e29209de01f,3272,,"[56.3, 8.4]",3901258,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Baysse,4443.0,Left Center Back,151,Guingamp,142,"['4586d281-0762-4a8d-b17a-de90f7782984', 'ce508c51-5c70-428c-86c9-5f223b056118']",38,,,,,,,,,,,,,,,,,OGC Nice,136,00:26:38.709,Pressure,
