50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b41b1160-33bf-44d5-9e59-6265dd797078,2290,,,"[10.3, 52.3]",3901198,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arnold Bouka Moutou,4906.0,Left Back,136,Angers,145,['29540c05-7ce6-4e9c-b7d3-293af16f7a13'],54,,,,,,,,,,,,,,,,,,Angers,145,00:07:54.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5259b5c8-bd6f-4ba6-8020-b0613e7193ce,2292,,,"[62.9, 3.1]",3901198,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Mangani,3185.0,Left Center Midfield,136,Angers,145,['d69f3563-a6a4-4f57-b850-0a239cea5910'],59,,,,,,,,,,,,,,,,,,Angers,145,00:07:59.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a993e68e-51f8-49e1-9579-3c4a678be4a2,2295,,,"[57.8, 12.1]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierrick Capelle,3071.0,Right Center Midfield,136,Angers,145,['ae4dcb18-82ca-42df-9332-90dcb29fd6e9'],1,,,,,,,,,,,,,,,,,,Angers,145,00:08:01.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81ad7ee0-aa6f-4e7f-a0b8-863e76f1c099,2299,,,"[73.0, 19.8]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Billy Ketkeophomphone,4441.0,Center Forward,136,Angers,145,"['5a6b8586-9dad-4796-8f9a-393e1e66b4e0', 'd4ec2af5-9677-4a9a-9670-a8368534540a']",2,,,,,,,,,,,,,,,,,,Angers,145,00:08:02.474,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25ac4abc-b095-41ed-8c47-ea12fd322e65,2302,,,"[84.3, 2.3]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arnold Bouka Moutou,4906.0,Left Back,136,Angers,145,['adb1dbd3-f296-4b67-a610-5f00e06d5806'],4,,,,,,,,,,,,,,,,,,Angers,145,00:08:04.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49278992-87f4-45ae-a33a-c03b1355cbf8,2304,,,"[37.5, 68.8]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Jean,3010.0,Left Wing,137,Troyes,133,['ff150c81-f4df-4078-8a2a-a83924c83413'],5,,,,,,,,,,,,,,,,,,Troyes,133,00:08:05.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859eef89-928f-40ae-99c5-1a2fa444545a,2307,,,"[41.5, 63.7]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,137,Troyes,133,['36642a0b-f80d-4f11-a47a-b544fc65dffd'],6,,,,,,,,,,,,,,,,,,Troyes,133,00:08:06.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dcb3d75-d732-41bc-bd68-7cfb82620c5b,2311,,,"[30.0, 42.7]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,137,Troyes,133,['5d1b54c4-5411-4865-a474-2c215f228e40'],10,,,,,,,,,,,,,,,,,,Troyes,133,00:08:10.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc8db007-e9cc-41f8-aa15-d7c35d005916,2316,,,"[57.2, 22.0]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Jean,3010.0,Left Wing,137,Troyes,133,['a8340ddd-f792-4bc1-85e6-babde8dd1794'],13,,,,,,,,,,,,,,,,,,Troyes,133,00:08:13.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7abbd36-2712-47cd-b58e-80c2f1aa0f4b,2319,,,"[44.1, 29.3]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,137,Troyes,133,['490fc317-ccc8-4808-891d-54720228aa31'],14,,,,,,,,,,,,,,,,,,Troyes,133,00:08:14.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28e065f9-6ff9-4496-9c47-cbb6965ee92c,2322,,,"[36.4, 27.8]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,137,Troyes,133,['3fd39433-f448-4603-a48b-112e613b0341'],16,,,,,,,,,,,,,,,,,,Troyes,133,00:08:16.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be53c8e9-5946-46ea-88b9-916f110394c7,2325,,,"[58.4, 39.1]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,137,Troyes,133,['1aefd46b-64e8-4454-bd19-ddbeab9a75f1'],18,,,,,,,,,,,,,,,,,,Troyes,133,00:08:18.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ec4c47a-54fa-4eb1-a89b-7eeb0dc44e3b,2328,,,"[65.1, 40.4]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,137,Troyes,133,['83269835-426b-4f01-95a1-87827fd3f5ff'],19,,,,,,,,,,,,,,,,,,Troyes,133,00:08:19.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07f0c6b-f782-4607-9613-f70c09b9eb6b,2331,,,"[63.1, 45.9]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,137,Troyes,133,['2a57dea2-b4c7-4c3d-8cdb-c10e69f211ea'],20,,,,,,,,,,,,,,,,,,Troyes,133,00:08:20.468,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c38ef48c-d5cd-423e-b299-5537d318cfb1,2334,,,"[93.3, 39.7]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deniz Hümmet,27014.0,Center Forward,137,Troyes,133,['f6e0d697-e3d7-4083-9663-432edbf4519b'],23,,,,,,,,,,,,,,,,,,Troyes,133,00:08:23.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e5634ca-5c65-4f0c-8afe-f928e21b510c,2336,,,"[26.8, 39.7]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Left Wing,138,Angers,145,['12477943-1351-49e5-9614-629e5b9ec07b'],25,,,,,,,,,,,,,,,,,,Angers,145,00:08:25.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670ac37c-179c-4ded-adb5-7aef7b35d15b,2338,,,"[43.9, 23.9]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierrick Capelle,3071.0,Right Center Midfield,138,Angers,145,['2bfa6200-8073-4e21-a127-4a357769a0d3'],26,,,,,,,,,,,,,,,,,,Angers,145,00:08:26.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a3aa2e4-5d6f-44d6-9d48-33736e3ec5f9,2340,,,"[31.7, 18.3]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,138,Angers,145,['eb054260-3d2f-460c-8dfd-cff2bddbdfe0'],27,,,,,,,,,,,,,,,,,,Angers,145,00:08:27.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b0eabdf-5ad9-47e4-a860-34461ace637e,2343,,,"[41.1, 17.9]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierrick Capelle,3071.0,Right Center Midfield,138,Angers,145,['904a0ece-9ca2-47ad-8480-e27df3bf90d2'],30,,,,,,,,,,,,,,,,,,Angers,145,00:08:30.424,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87a23b96-c68a-4ea0-8588-0a40bdbccc2f,2346,,,"[84.3, 19.2]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Left Wing,138,Angers,145,['d5a71352-cc91-45c9-9a2e-4a06577f3f83'],36,,,,,,,,,,,,,,,,,,Angers,145,00:08:36.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e85f088-8327-46e9-ba54-334c2b951a29,2350,,,"[27.8, 47.9]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,139,Troyes,133,['c4f4018d-3c4a-4572-b359-e5e803c5f116'],38,,,,,,,,,,,,,,,,,,Troyes,133,00:08:38.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a9ac26e-348b-442d-acc8-215d8f7e90a4,2353,,,"[44.7, 44.9]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,139,Troyes,133,['c3403681-bec8-4871-b6a8-0940ff7000ee'],40,,,,,,,,,,,,,,,,,,Troyes,133,00:08:40.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0baeaa6e-17c8-4313-a656-93f5e4b37e1d,2356,,,"[65.5, 44.4]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,139,Troyes,133,['7e4a05a8-f2c7-4b8b-a551-baaf34771687'],43,,,,,,,,,,,,,,,,,,Troyes,133,00:08:43.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e3cc91-32eb-416d-a61d-1150b8d1143a,2359,,,"[55.9, 49.8]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,139,Troyes,133,['4284d3ba-6674-432e-bc77-173e0f56785f'],44,,,,,,,,,,,,,,,,,,Troyes,133,00:08:44.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cd1d7b1-9946-468e-b7a0-9b989f76b6ba,2362,,,"[67.2, 65.4]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Jean,3010.0,Left Wing,139,Troyes,133,['bff182c4-465c-4468-bbc1-1cd043bed156'],46,,,,,,,,,,,,,,,,,,Troyes,133,00:08:46.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788385ca-7664-48b1-b456-9052b4d5664e,2365,,,"[77.7, 66.9]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,139,Troyes,133,['c9f91aba-0843-4c56-892d-d10baee294b5'],48,,,,,,,,,,,,,,,,,,Troyes,133,00:08:48.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58124708-a74d-4238-9d5b-ff22d3c9bb38,2368,,,"[92.4, 77.4]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aloïs Confais,4413.0,Right Back,139,Troyes,133,['16259457-a76f-4b0b-8560-d41a69b649c0'],50,,,,,,,,,,,,,,,,,,Troyes,133,00:08:50.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef32cd41-cd1a-45e0-8247-bb85d8d6f2ea,2371,,,"[96.7, 67.8]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,139,Troyes,133,['8269c45e-c164-44ad-a4cb-30ba6815ef9d'],52,,,,,,,,,,,,,,,,,,Troyes,133,00:08:52.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35dca6ed-0870-43a5-ae84-b7c4e4717927,2376,,,"[103.8, 57.7]",3901198,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Jean,3010.0,Left Wing,139,Troyes,133,"['26fb98b5-06fc-453c-8ecf-52baaece8bb1', 'dc017d43-4e63-4ea6-ad4c-a3125c134087']",54,,,,,,,,,,,,,,,,,,Troyes,133,00:08:54.497,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28b1307c-bca6-47cb-ae95-fc44c8f0f88e,2384,,,"[34.7, 20.7]",3901198,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,140,Angers,145,['949ae3fc-7699-4217-9051-a0652c352807'],0,,,,,,,,,,,,,,,,,,Angers,145,00:09:00.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cea90278-628d-4d27-9144-442e4dee530d,2387,,,"[38.1, 6.1]",3901198,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Left Wing,140,Angers,145,['b2e41f33-c5d8-4dfa-bebe-720f199ae048'],2,,,,,,,,,,,,,,,,,,Angers,145,00:09:02.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b622cd0c-76dd-4bcc-b92a-f53cba6447c3,2389,,,"[33.9, 10.6]",3901198,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,140,Angers,145,['b7a7ff37-97ff-44f6-a177-b29c48d36022'],3,,,,,,,,,,,,,,,,,,Angers,145,00:09:03.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf4add0e-9540-4090-805a-ab8c055946b5,2393,,,"[18.7, 19.2]",3901198,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Thomas,3549.0,Left Center Back,140,Angers,145,"['0c86caa5-2b4d-4e71-9dc5-57c9832835f7', '8d51a990-5e2f-4026-a756-38556226bb88']",8,,,,,,,,,,,,,,,,,,Angers,145,00:09:08.343,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f4f76a8-ef53-4b81-8291-b66cfb8ee317,2395,,,"[65.3, 21.1]",3901198,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Lamine Yattara,7337.0,Left Wing,140,Angers,145,['50f18eaa-cd1d-47f1-8be0-648e653f299a'],10,,,,,,,,,,,,,,,,,,Angers,145,00:09:10.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e659edc-f3a1-4031-b462-7d763bdbe6d6,2399,,,"[51.2, 42.3]",3901198,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,141,Troyes,133,['62cd8d36-4f84-4715-b0da-6da46f7cacd6'],14,,,,,,,,,,,,,,,,,,Troyes,133,00:09:14.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5bc94e0-d49c-425e-bd7c-dfe6ff1fd96f,2402,,,"[79.2, 74.6]",3901198,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Jean,3010.0,Left Wing,141,Troyes,133,['301d6208-531e-4156-a58f-32e8cd5f25ed'],21,,,,,,,,,,,,,,,,,,Troyes,133,00:09:21.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c719f3e0-b401-4ff4-af42-16e7457d1925,2405,,,"[92.0, 62.0]",3901198,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deniz Hümmet,27014.0,Center Forward,141,Troyes,133,['7971492b-db31-4040-882a-a74f871dcc03'],25,,,,,,,,,,,,,,,,,,Troyes,133,00:09:25.711,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6e9d600-8fae-46e9-a294-e6e67a0e1d5c,2413,,,"[65.1, 2.3]",3901198,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Lamine Yattara,7337.0,Left Wing,142,Angers,145,['58452bf7-6507-4c41-80be-affe8ad53908'],55,,,,,,,,,,,,,,,,,,Angers,145,00:09:55.589,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e3338f3-92a6-493b-88f8-76ba04d5cb30,2415,,,"[94.4, 74.2]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Corentin Jean,3010.0,Left Wing,142,Angers,145,['63e09a36-b16b-452e-9b8b-64b7b097e02e'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:10:00.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718c4721-da7c-4347-a2c0-417604b24d30,2417,,,"[21.9, 6.1]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexandre Letellier,3432.0,Goalkeeper,142,Angers,145,['e891e8a1-e688-45f2-be3c-cb87ed5e7dce'],3,,,,,,,,,,,,,,,,,,Angers,145,00:10:03.151,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152ecb68-2083-4a2b-9e6f-3873e54b932d,2420,,,"[63.2, 36.7]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Lamine Yattara,7337.0,Left Wing,142,Angers,145,['8190b697-d689-4400-ba1e-0a3b6f7c5bba'],6,,,,,,,,,,,,,,,,,,Angers,145,00:10:06.596,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41e20b62-35d3-4933-8120-51c7fcbc217a,2422,,,"[74.9, 48.9]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabien Camus,401470.0,Right Wing,142,Angers,145,['0b402d99-4d0c-4ec2-a56e-5c3c074cb3fe'],8,,,,,,,,,,,,,,,,,,Troyes,133,00:10:08.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a54d112-97b6-488d-a08b-79d3c008e9a6,2427,,,"[70.6, 20.0]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Lamine Yattara,7337.0,Left Wing,142,Angers,145,['ae0e4db6-8df2-4ce6-944b-4c8bd0ea9eaf'],10,,,,,,,,,,,,,,,,,,Angers,145,00:10:10.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d59db5-dfb5-4b5d-9761-90e26e13fd54,2431,,,"[96.7, 12.8]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arnold Bouka Moutou,4906.0,Left Back,142,Angers,145,"['29f7f41a-9e1f-4cd5-aba1-31dd58d36e3c', '7926e73a-e68b-4695-8cd8-30ec7bfc12a7']",15,,,,,,,,,,,,,,,,,,Angers,145,00:10:15.577,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892360cf-f3ac-4bed-8ee2-da06d8e9feed,2433,,,"[106.2, 33.1]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Billy Ketkeophomphone,4441.0,Center Forward,142,Angers,145,['912cfb4e-0677-4adc-9339-f6de03c7da5b'],16,,,,,,,,,,,,,,,,,,Angers,145,00:10:16.505,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4bd5cb2-e763-4ff8-8d5e-075a5259867b,2439,,,"[53.3, 80.0]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Jean,3010.0,Left Wing,143,Troyes,133,['4a5d106f-b9c5-469c-bd26-c0632c958541'],22,,,,,,,,,,,,,,,,,,Troyes,133,00:10:22.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffa73b80-a45f-4bc4-9dcd-24eac13e1e02,2442,,,"[35.8, 67.8]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,144,Troyes,133,['cefa6911-bc30-4318-87bd-68d2fddfbf24'],30,,,,,,,,,,,,,,,,,,Troyes,133,00:10:30.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157e6384-9477-4efc-90b2-c7fe870a4155,2445,,,"[34.3, 76.5]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aloïs Confais,4413.0,Right Back,144,Troyes,133,['8d5798fb-cbc9-49c9-8c85-55416752de8a'],32,,,,,,,,,,,,,,,,,,Troyes,133,00:10:32.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77986f46-e33a-4017-92b0-12ba159107d3,2448,,,"[47.1, 68.8]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,144,Troyes,133,['8163ffd9-1588-4360-8b3b-fa7efeec596a'],35,,,,,,,,,,,,,,,,,,Troyes,133,00:10:35.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52cd6e9c-a754-4d1d-8290-045a0498bb6d,2451,,,"[65.7, 12.1]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabien Camus,401470.0,Right Wing,144,Troyes,133,['2b7143ab-c18f-4d3b-813c-fce7a55c9da6'],40,,,,,,,,,,,,,,,,,,Troyes,133,00:10:40.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cbb1fc6-90a8-41a4-85f1-dacb68022656,2455,,,"[69.6, 8.1]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lossémy Karaboué,7301.0,Left Back,144,Troyes,133,['73841820-6c22-44dd-87c4-b6a4f86763e8'],43,,,,,,,,,,,,,,,,,,Troyes,133,00:10:43.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08feb385-283c-4e4c-a09f-ae1cecb79b05,2458,,,"[72.6, 16.2]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chaouki Ben Saada,3161.0,Center Attacking Midfield,144,Troyes,133,['9a50a784-d5c7-490d-b713-64e17a957941'],46,,,,,,,,,,,,,,,,,,Troyes,133,00:10:46.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a79cdcda-459a-4def-99ad-1b99efff745b,2461,,,"[62.5, 15.8]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,144,Troyes,133,['09cfa9aa-7a76-488d-9af4-0f2f35afd43f'],47,,,,,,,,,,,,,,,,,,Troyes,133,00:10:47.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164cf16d-a857-4515-9b12-c3cdf16733e4,2464,,,"[64.9, 39.1]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,144,Troyes,133,['9622aa17-3559-4143-a01f-3bf67d0d3663'],49,,,,,,,,,,,,,,,,,,Troyes,133,00:10:49.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963da0c-aa53-443a-b25a-ee66013af7ac,2467,,,"[77.7, 56.9]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Corentin Jean,3010.0,Left Wing,144,Troyes,133,['67dbb571-5b35-49fb-8574-5dbe88df2032'],52,,,,,,,,,,,,,,,,,,Troyes,133,00:10:52.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aece7f3e-2416-464f-979c-ae7f6d20ee96,2472,,,"[94.6, 72.0]",3901198,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aloïs Confais,4413.0,Right Back,144,Troyes,133,['fae943b9-40f8-485b-9c09-3ec36b4d5f00'],55,,,,,,,,,,,,,,,,,,Troyes,133,00:10:55.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ad5b26a-fd31-45fb-ac4a-ceeec1895b0e,2475,,,"[84.1, 63.3]",3901198,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,144,Troyes,133,['f50023e4-ed79-4bbe-9914-1a5ecddcabd6'],0,,,,,,,,,,,,,,,,,,Troyes,133,00:11:00.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e213e1c-50c8-47ea-b627-7e85a2572772,2478,,,"[76.0, 45.3]",3901198,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,144,Troyes,133,['7d2fecef-5c89-4cdf-9946-d69d17673ae2'],2,,,,,,,,,,,,,,,,,,Troyes,133,00:11:02.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485d2f7c-da5f-44f0-bacc-5a04c2e1a2af,2483,,,"[63.6, 8.9]",3901198,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Lamine Yattara,7337.0,Left Wing,145,Angers,145,['64681f6b-80db-4061-927d-010e6dbbee19'],43,,,,,,,,,,,,,,,,,,Angers,145,00:11:43.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26d195df-4629-493e-a021-3b4be72f56eb,2486,,,"[73.0, 10.8]",3901198,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Billy Ketkeophomphone,4441.0,Center Forward,145,Angers,145,['eb41e338-935d-4f72-9df1-a2cd9491dcaa'],43,,,,,,,,,,,,,,,,,,Angers,145,00:11:43.886,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869921e8-17d4-40aa-be6c-1e7723017ade,2490,,,"[64.2, 13.6]",3901198,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Lamine Yattara,7337.0,Left Wing,145,Angers,145,['413f25b4-d669-4aa2-a271-44554de43fa6'],45,,,,,,,,,,,,,,,,,,Angers,145,00:11:45.369,Ball Receipt*,
