50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,8d2c4255-b84e-47c1-9747-84b249dc2371,1317,,,"[101.0, 71.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Eduardo Meza,5499.0,Right Midfield,52,Argentina,779,['5e96e228-a5b1-4701-8e78-7270f4d4df4a'],23,,,,,,,,,,,,,,,,,Argentina,779,00:35:23.860,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,08104f93-80f0-45bb-905b-baff255073d5,1319,,,"[49.0, 21.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,52,Argentina,779,['250b64f7-6d75-43e9-8cab-5befd3d3734f'],26,,,,,,,,,,,,,,,,,Iceland,793,00:35:26.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9b56afa1-0e7c-4b77-bd95-2dce5ce979aa,1326,,,"[33.0, 28.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,52,Argentina,779,['dbe254de-ad5a-4fa7-9c2c-66a15a28b110'],30,,,,,,,,,,,,,,,,,Argentina,779,00:35:30.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f98ff1cb-df16-4803-ae07-7acf4bdf4f50,1329,,,"[50.0, 28.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Right Center Midfield,52,Argentina,779,['f15c2efd-7389-4ba2-a1af-3e645058c4b6'],34,,,,,,,,,,,,,,,,,Argentina,779,00:35:34.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,968c6b62-99e3-498b-9750-561967de29d2,1332,,,"[53.0, 37.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Midfield,52,Argentina,779,['9b1f5a6f-d332-45a2-a643-75778b0c0ff6'],36,,,,,,,,,,,,,,,,,Argentina,779,00:35:36.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d8dd4dc5-6838-448b-b57d-3ecdbdbaa514,1335,,,"[73.0, 74.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,52,Argentina,779,['42ca4aa5-3e1f-4d43-9e37-30881b6d9974'],43,,,,,,,,,,,,,,,,,Argentina,779,00:35:43.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dc281d92-b78d-4734-8b7c-a7b7d86c1dcd,1338,,,"[58.0, 53.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,52,Argentina,779,['3e7fe298-895c-445c-aac5-ef2b8fb77dc0'],46,,,,,,,,,,,,,,,,,Argentina,779,00:35:46.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fadcf3f7-6c10-4c37-9414-f9bea0efd747,1341,,,"[88.0, 53.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,52,Argentina,779,['bbb95462-7e5c-4923-8c9c-3d897bbf1c79'],52,,,,,,,,,,,,,,,,,Argentina,779,00:35:52.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,faff3707-c77e-4c22-950c-1d441abbef1a,1345,,,"[83.0, 40.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,52,Argentina,779,['ef519ad1-a34f-4ad1-9d48-a313f4d02bb8'],55,,,,,,,,,,,,,,,,,Argentina,779,00:35:55.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,63f99dc1-1b11-4bd8-8cfa-0494163fdfdf,1347,,,"[66.0, 42.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Midfield,52,Argentina,779,['1531a524-f8f8-4feb-940a-fcab2257a3da'],56,,,,,,,,,,,,,,,,,Argentina,779,00:35:56.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1af4aaf7-775e-4e0b-a315-12c60a884b7f,1350,,,"[89.0, 40.0]",7531,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,52,Argentina,779,['bc3fbccd-b8cb-40a9-88a1-1c38f429d5ac'],59,,,,,,,,,,,,,,,,,Argentina,779,00:35:59.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8387e0ab-74b8-4516-9fe8-a72b40ebed44,1354,,,"[82.0, 23.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,52,Argentina,779,['8a4aaf87-60ae-44f0-8501-4ac019bbd442'],2,,,,,,,,,,,,,,,,,Argentina,779,00:36:02.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8e4567e5-4438-485a-9f79-6e8fc9c84c0f,1357,,,"[93.0, 23.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Midfield,52,Argentina,779,['27fc41c1-d0cf-49b1-84b3-65629dcfe35a'],4,,,,,,,,,,,,,,,,,Argentina,779,00:36:04.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0bff4688-f432-44e5-999f-844abf0cdf09,1360,,,"[89.0, 33.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,52,Argentina,779,['dd0e11ec-3fbc-4803-a467-53cc25119a93'],6,,,,,,,,,,,,,,,,,Argentina,779,00:36:06.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cf57899c-2197-4281-a303-b93f1f68c003,1364,,,"[95.0, 55.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,52,Argentina,779,['7466ba97-dfb3-4307-936a-a985067cae14'],11,,,,,,,,,,,,,,,,,Argentina,779,00:36:11.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f7c727e5-00dc-46c0-8436-d174d8d3ef6c,1367,,,"[99.0, 72.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Eduardo Meza,5499.0,Right Midfield,52,Argentina,779,['f8c8b038-e195-4f45-ab3e-e81755a5b07a'],12,,,,,,,,,,,,,,,,,Argentina,779,00:36:12.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8b2e1f31-0a6c-41fa-ac33-dc0dddd8d9b1,1370,,,"[88.0, 47.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Midfield,52,Argentina,779,['5fec7364-61fb-431a-b4d3-7b1af80ccb17'],18,,,,,,,,,,,,,,,,,Argentina,779,00:36:18.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,797520db-bd7c-4ca4-80fb-35a37aef5a87,1373,,,"[84.0, 28.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,52,Argentina,779,['154f9445-0a86-4cf1-a821-749b417fa4e9'],21,,,,,,,,,,,,,,,,,Argentina,779,00:36:21.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,79c131e2-eb7f-4a02-9b39-c0627b8ca36f,1376,,,"[90.0, 27.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,52,Argentina,779,['e79fca54-85e6-42b0-aa4c-0a870df2379a'],22,,,,,,,,,,,,,,,,,Argentina,779,00:36:22.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,584d20cf-0d6d-40b7-bd5e-f57a5e963236,1380,,,"[96.0, 25.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,52,Argentina,779,['c5a08828-2d23-4707-b308-6ea74a7800a8'],24,,,,,,,,,,,,,,,,,Argentina,779,00:36:24.073,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,76d60e94-68ef-4cbc-a938-09fd293a2544,1383,,,"[105.0, 43.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,52,Argentina,779,['beac2a91-0350-4065-8800-31ce6e8fed6e'],26,,,,,,,,,,,,,,,,,Argentina,779,00:36:26.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c9a24a9f-041b-4f72-b0a5-f434c690e1d2,1389,,,"[88.0, 7.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,52,Argentina,779,['dc0463a3-df7b-4aad-a1b9-2e007fd526ec'],32,,,,,,,,,,,,,,,,,Argentina,779,00:36:32.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5c7e8b89-973f-429f-bafd-607270455ba5,1392,,,"[99.0, 8.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Midfield,52,Argentina,779,['f8879d2b-1f30-467a-91f6-7b8e1ac97c30'],34,,,,,,,,,,,,,,,,,Argentina,779,00:36:34.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,399585a6-d726-42e7-84a9-40f2afb1dcb1,1395,,,"[86.0, 14.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Midfield,52,Argentina,779,['0ce80987-4a82-44d9-b3c7-4a9ec10116ee'],38,,,,,,,,,,,,,,,,,Argentina,779,00:36:38.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,743b42f8-bbdb-4986-b6d5-0ecb78fac4a2,1398,,,"[87.0, 69.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,52,Argentina,779,['a1e3d60f-1588-4d01-aa8a-5375a726c2a1'],42,,,,,,,,,,,,,,,,,Argentina,779,00:36:42.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f75ffd86-ea33-4ff3-a8b2-12c1464b723f,1401,,,"[74.0, 49.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,52,Argentina,779,['40ac246f-e169-47e8-b242-b115b15cf93a'],47,,,,,,,,,,,,,,,,,Argentina,779,00:36:47.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8f414985-afee-4cc2-ad13-981ffd920cc0,1404,,,"[76.0, 25.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Midfield,52,Argentina,779,['cff49f47-449e-40d2-b180-136515d41d6f'],50,,,,,,,,,,,,,,,,,Argentina,779,00:36:50.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,614cc476-f9c6-4e76-bf5e-8025b73b1f27,1407,,,"[89.0, 6.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,52,Argentina,779,['1a8c820d-15ff-47be-bb57-57f7f09ecf32'],55,,,,,,,,,,,,,,,,,Argentina,779,00:36:55.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3354850b-0e5e-4705-93f6-170df512c864,1410,,,"[88.0, 15.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Midfield,52,Argentina,779,['17a07226-3366-40ae-a007-a4aa5de99051'],55,,,,,,,,,,,,,,,,,Argentina,779,00:36:55.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9ab2fb42-5e7a-4bab-9879-955b624954f8,1414,,,"[93.0, 23.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,52,Argentina,779,"['463c482f-f1ac-49e9-ad5d-fcdae708a4c2', 'becb9a7d-4a2a-48b9-bd45-32c9a6a87adb']",58,,,,,,,,,,,,,,,,,Argentina,779,00:36:58.993,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,59d8eb7f-52cd-4bad-b631-4d4b292ff959,1417,,,"[96.0, 20.0]",7531,36,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Midfield,52,Argentina,779,['1219aa44-f2b9-4f34-9de4-1303a81916f5'],59,,,,,,,,,,,,,,,,,Argentina,779,00:36:59.552,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,0fea5d24-8d31-4d48-b94f-867483165303,1425,,,"[38.0, 74.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,52,Argentina,779,['3c5bcb07-204a-4c97-b655-ffefe9820fcb'],10,,,,,,,,,,,,,,,,,Iceland,793,00:37:10.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ad61b99f-a6a6-4683-a7a2-afdcc3d59530,1428,,,"[70.0, 7.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Midfield,53,Argentina,779,['bb80df1a-2ffc-4d0c-9d3e-c65a09cb184b'],18,,,,,,,,,,,,,,,,,Argentina,779,00:37:18.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8fb4dd56-58c5-499e-bc6c-c2690ba90a37,1431,,,"[65.0, 53.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,53,Argentina,779,['df3285b6-95c7-4e2d-adec-0d7f90aecb86'],21,,,,,,,,,,,,,,,,,Argentina,779,00:37:21.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ef91142a-3a4b-4fe8-92b5-5072b857f365,1434,,,"[64.0, 48.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,53,Argentina,779,['c0b53d63-0fe7-41dc-8ce8-ef9c43758218'],25,,,,,,,,,,,,,,,,,Argentina,779,00:37:25.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,069a3ed6-f895-49c7-86cf-8d86b2eb4e7e,1437,,,"[66.0, 11.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,53,Argentina,779,['c6ce30e0-87b6-4ef3-a4a5-9243d37bdf4f'],29,,,,,,,,,,,,,,,,,Argentina,779,00:37:29.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d5cf08b4-5176-44fc-aee8-22bd28a72f8e,1440,,,"[78.0, 13.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,53,Argentina,779,['532a5612-75f1-4913-90e9-4588189afa9b'],31,,,,,,,,,,,,,,,,,Argentina,779,00:37:31.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e9fd9a6e-5f31-472d-88e3-927f1054849b,1443,,,"[69.0, 13.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,53,Argentina,779,['69782e81-06c6-4b0a-848d-24dd8e87572b'],32,,,,,,,,,,,,,,,,,Argentina,779,00:37:32.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e1a49169-8527-4c25-b723-f069a9463766,1446,,,"[83.0, 9.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,53,Argentina,779,['92b31ee0-8e14-4aa9-ab10-2d97de70d575'],34,,,,,,,,,,,,,,,,,Argentina,779,00:37:34.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fd09fe0c-6a2a-459c-ad6a-4197ac692388,1449,,,"[81.0, 17.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Right Center Midfield,53,Argentina,779,['5d294d7f-43f7-4b8c-a583-50a3652bb410'],37,,,,,,,,,,,,,,,,,Argentina,779,00:37:37.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1347e8ba-d2b0-467c-9893-ab3978114d3e,1452,,,"[78.0, 51.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,53,Argentina,779,['e98d5874-34d5-409b-8620-64fc9a04989c'],41,,,,,,,,,,,,,,,,,Argentina,779,00:37:41.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3a2dd047-2074-4932-afb4-3ab42bbf1494,1456,,,"[83.0, 59.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Antonio Salvio,5513.0,Right Back,53,Argentina,779,['38498a51-fd81-46f3-858a-7084d1d9414c'],43,,,,,,,,,,,,,,,,,Argentina,779,00:37:43.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7e339b17-fa52-4612-8970-0bd9bf75f0a8,1459,,,"[93.0, 76.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Eduardo Meza,5499.0,Right Midfield,53,Argentina,779,['028fb013-500a-49b2-b710-37c59750fb9f'],46,,,,,,,,,,,,,,,,,Argentina,779,00:37:46.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,519cca90-ce60-42d2-b539-72566d1fe185,1462,,,"[79.0, 56.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Midfield,53,Argentina,779,['b2eb52e0-e35f-454e-979a-0dc534ca92f6'],50,,,,,,,,,,,,,,,,,Argentina,779,00:37:50.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6674e637-2c3e-4999-a054-4db75e2300d7,1465,,,"[75.0, 25.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,53,Argentina,779,['f9615002-b80f-47b5-bdf2-1e238e4e2608'],53,,,,,,,,,,,,,,,,,Argentina,779,00:37:53.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,64a80011-397e-481e-ba41-af60d2d2a65a,1468,,,"[87.0, 23.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Midfield,53,Argentina,779,['b62432b5-37ae-45c8-b1f5-a20d0bb9af15'],56,,,,,,,,,,,,,,,,,Argentina,779,00:37:56.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bcc230b9-91a4-4484-8e66-920486633d47,1471,,,"[99.0, 7.0]",7531,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,53,Argentina,779,['a98d867d-28d0-4d02-897c-b57a095def78'],59,,,,,,,,,,,,,,,,,Argentina,779,00:37:59.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,716a11d7-5e2b-4993-b14d-e9d0da2148a9,1474,,,"[93.0, 16.0]",7531,38,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,53,Argentina,779,['0341bd7d-4987-4fe5-85bf-38e043965b82'],1,,,,,,,,,,,,,,,,,Argentina,779,00:38:01.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,61f41855-7a11-4004-a69a-6e1c18a0c03b,1477,,,"[92.0, 27.0]",7531,38,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,53,Argentina,779,['176e862d-3cac-47d3-9e3f-623152875922'],4,,,,,,,,,,,,,,,,,Argentina,779,00:38:04.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,924c479b-8450-49c2-8bd8-ac440be789fd,1480,,,"[103.0, 24.0]",7531,38,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,53,Argentina,779,['4153642b-c899-40ce-bfb4-5d9fd3a883f0'],5,,,,,,,,,,,,,,,,,Argentina,779,00:38:05.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f428ff84-73be-4ef7-8dba-795256d5ac20,1482,,,"[101.0, 24.0]",7531,38,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,53,Argentina,779,['4b6f326a-c22d-4b65-87b9-42c47c068cbb'],5,,,,,,,,,,,,,,,,,Argentina,779,00:38:05.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ff67b74d-7067-4e19-941a-6f4bf1cffc2e,1495,,,"[54.0, 18.0]",7531,38,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Left Center Midfield,54,Argentina,779,['5ac11601-b047-4f6b-a649-979a66a6b575'],49,,,,,,,,,,,,,,,,,Argentina,779,00:38:49.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1da3e483-0334-47d4-a089-143d6e000e6a,1498,,,"[78.0, 35.0]",7531,38,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,54,Argentina,779,['3e141a14-1b81-4422-8641-7f476ae9e688'],55,,,,,,,,,,,,,,,,,Argentina,779,00:38:55.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6c31acad-be40-4ca7-8f8d-d92ffc45a45d,1502,,,"[88.0, 23.0]",7531,38,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,54,Argentina,779,['703e85c0-f112-4a5d-932d-bfd014190c8e'],57,,,,,,,,,,,,,,,,,Argentina,779,00:38:57.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,20e65294-a1a2-4de5-8474-2d413932b5bb,1511,,,"[42.0, 26.0]",7531,39,,,,,,,,,,,,,,,,,,,,1,From Corner,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,54,Argentina,779,['cdb9f8d6-c335-4fd5-a73b-0af182abe13f'],6,,,,,,,,,,,,,,,,,Argentina,779,00:39:06.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,af3bcdff-29a8-4df0-87f3-fed24632efe6,1514,,,"[50.0, 31.0]",7531,39,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Left Center Midfield,54,Argentina,779,['f0028091-b223-40bb-b0f0-40712af2ebb5'],8,,,,,,,,,,,,,,,,,Argentina,779,00:39:08.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d32579f8-916d-4eb2-91b4-a2087360da02,1517,,,"[64.0, 54.0]",7531,39,,,,,,,,,,,,,,,,,,,,1,From Corner,Nicolás Hernán Otamendi,3090.0,Right Center Back,54,Argentina,779,['407c07fa-fa8a-40ad-820a-0f15fd3bf7ad'],15,,,,,,,,,,,,,,,,,Argentina,779,00:39:15.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,41da7fb2-ec4d-4fd8-b3b7-6c3b8bb8b353,1520,,,"[68.0, 75.0]",7531,39,,,,,,,,,,,,,,,,,,,,1,From Corner,Eduardo Antonio Salvio,5513.0,Right Back,54,Argentina,779,['c29a3e85-6e54-4bbd-bd7a-579769bca1bf'],18,,,,,,,,,,,,,,,,,Argentina,779,00:39:18.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fefaab99-f713-4463-8dc8-b140a7742858,1523,,,"[55.0, 55.0]",7531,39,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Left Center Midfield,54,Argentina,779,['c4676403-9a9b-49e1-b69b-faf9bd778aab'],20,,,,,,,,,,,,,,,,,Argentina,779,00:39:20.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,695e3a35-036f-4b40-a95f-8755b59d59eb,1526,,,"[72.0, 13.0]",7531,39,,,,,,,,,,,,,,,,,,,,1,From Corner,Nicolás Alejandro Tagliafico,5507.0,Left Back,54,Argentina,779,['a9214508-5677-4096-af08-18880f4e8ba4'],27,,,,,,,,,,,,,,,,,Argentina,779,00:39:27.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,62d42359-81b0-458e-b8c3-3619cbd39b8d,1529,,,"[79.0, 23.0]",7531,39,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Left Center Midfield,54,Argentina,779,['ee2949ef-bd22-47ae-a868-013a0b01485e'],31,,,,,,,,,,,,,,,,,Argentina,779,00:39:31.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,79d7c019-95b6-4b32-ab84-3c71210232dd,1532,,,"[82.0, 41.0]",7531,39,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,54,Argentina,779,['b925a11e-d017-43b5-a1ce-3a6daa960fac'],34,,,,,,,,,,,,,,,,,Argentina,779,00:39:34.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,76746ecf-730e-46c8-8908-28af7d35f797,1536,,,"[94.0, 59.0]",7531,39,,,,,,,,,,,,,,,,,,,,1,From Corner,Eduardo Antonio Salvio,5513.0,Right Back,54,Argentina,779,['d4c38cb2-1051-4cb4-90a6-61c95944fa97'],38,,,,,,,,,,,,,,,,,Argentina,779,00:39:38.353,Ball Receipt*,
