bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[67.5, 3.6]",,,,,,,,,,2.19981,,,,,,,,,,,,,b7152817-5bf5-4ebd-89b2-17c7d50d933c,1919,,"[67.5, 3.6]",3754092,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,121,Tottenham Hotspur,38,"['5d8edcaf-797c-47f1-bb53-a9058de6e160', 'b65fa182-4402-4a35-9787-2999422b106f']",52,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:52.368,Carry,
,,,,"[49.5, 8.6]",,,,,,,,,,2.160287,,,,,,,,,,,,,c4a7e6c6-9907-494c-b26d-024559faed91,1922,,"[54.0, 6.6]",3754092,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,121,Tottenham Hotspur,38,"['23a1b80c-7625-4ec3-b2fd-f32df30ef6f1', '2663d241-c21d-4752-8ac5-12c4b1e44513']",55,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:55.903,Carry,
,,,,"[48.2, 53.9]",,,,,,,,,,3.227117,,,,,,,,,,,,,e19842af-851a-4de5-a24e-736510e05a77,1925,,"[39.7, 41.5]",3754092,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,121,Tottenham Hotspur,38,"['197449ac-3203-48d3-bc84-044d20e80d82', '7782b8bb-c932-4204-83ad-9e5020fbddef', 'ae882ad4-9f9d-407f-b032-28707bbed6df']",0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:00.314,Carry,True
,,,,"[75.7, 35.9]",,,,,,,,,,3.278736,,,,,,,,,,,,,cc9510f5-d12f-470c-b999-c0b405956bdb,1934,,"[83.9, 32.2]",3754092,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,122,Tottenham Hotspur,38,"['04bd09f3-72a8-4980-bbc8-58d39a0cbd28', '8243c110-9403-4840-b61f-ae41f83c0e64']",48,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:48.964,Carry,
,,,,"[42.0, 36.4]",,,,,,,,,,1.650242,,,,,,,,,,,,,1c1e2740-946f-4424-89d5-9c4851caff11,1939,,"[42.0, 36.0]",3754092,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,123,Chelsea,33,"['2f6611db-7291-4f7d-8784-c0e9e51bbdf5', 'a28b2c73-dc47-4999-afc7-4ffa8a464ed2']",54,,,,,,,,,,,,,,,,,,Chelsea,33,00:07:54.642,Carry,
,,,,"[73.4, 65.2]",,,,,,,,,,2.843056,,,,,,,,,,,,,bee840a9-07a2-4c42-ab0c-ceaaf7c4f883,1942,,"[57.0, 64.8]",3754092,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Wing,123,Chelsea,33,"['21149ce6-dda9-480a-aa35-728a97d7106b', '77075655-c4ae-43ed-a2f4-56778741fafd']",58,,,,,,,,,,,,,,,,,,Chelsea,33,00:07:58.852,Carry,
,,,,"[22.2, 17.9]",,,,,,,,,,1.612499,,,,,,,,,,,,,32444308-47d6-4051-a8f6-03fb2b7bf2d8,1946,,"[24.8, 19.4]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,124,Tottenham Hotspur,38,"['b67e99e0-770e-493b-a10c-cf8ff40b5dc6', 'd8e80940-5d03-4555-a5bd-bf0c644eb9fc']",3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:03.187,Carry,
,,,,"[36.7, 35.7]",,,,,,,,,,2.615649,,,,,,,,,,,,,c0339486-baf3-4c6b-9d6c-b4a8a0f5be55,1949,,"[27.6, 24.8]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Center Midfield,124,Tottenham Hotspur,38,"['6d2833c3-bcfd-41d7-9936-6c9edb542c35', '84a88a25-5f24-4c3e-bf8d-cab9de5a7365']",5,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:05.901,Carry,
,,,,"[42.8, 45.0]",,,,,,,,,,0.04,,,,,,,,,,,,,615263a7-89d5-4b9f-b3c9-18a48a8851a5,1952,,"[42.8, 45.0]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,124,Tottenham Hotspur,38,"['66d88cb3-c6de-4dbf-9a09-8cf5b910c123', 'af5caa6f-d319-48ae-b051-629a16b5f26c']",9,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:09.352,Carry,
,,,,"[38.2, 42.8]",,,,,,,,,,0.040000003,,,,,,,,,,,,,e10fbd29-13b5-4b29-bd07-df8c1dc6bee1,1955,,"[36.9, 42.8]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Lamela,3585.0,Left Wing,124,Tottenham Hotspur,38,"['7d6b29a8-51b5-48c5-aa71-c603f9c134e9', 'd071cc21-130c-43d3-9f0b-f85b325dee21']",9,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:09.984,Carry,
,,,,"[34.1, 61.9]",,,,,,,,,,1.517017,,,,,,,,,,,,,f8705bdb-9460-4db8-94bf-29595752d4f4,1960,,"[33.4, 59.7]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,124,Tottenham Hotspur,38,"['5e74d077-9f78-4690-8fc5-c5c9f293ea79', '6357d277-ecad-4b8d-b532-8ab539de4a97', 'ae71df19-a64c-4b56-aa0b-382192017a4b']",13,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:13.375,Carry,True
,,,,"[39.1, 69.4]",,,,,,,,,,1.040794,,,,,,,,,,,,,d6c27c14-e071-40b5-aec9-d5771b44c87f,1964,,"[42.5, 72.0]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heung-Min Son,3083.0,Right Wing,124,Tottenham Hotspur,38,"['54cbee3d-1629-4278-b282-f16fa9821581', 'e88cd2ec-51d4-4479-a818-481e5c7aef3a']",15,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:15.840,Carry,
,,,,"[27.2, 68.8]",,,,,,,,,,0.062112,,,,,,,,,,,,,e25640ae-215a-401e-8d2e-a1063c7d64d3,1967,,"[27.2, 69.4]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,124,Tottenham Hotspur,38,"['2ef2f5d6-0d20-44d9-a118-da0a4263bb04', '5091759d-3342-44f2-aaa9-772af253d605']",18,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:18.317,Carry,
,,,,"[51.0, 68.8]",,,,,,,,,,0.193186,,,,,,,,,,,,,ef6359b3-9925-4528-a3da-c933adc2748c,1970,,"[51.0, 68.4]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,124,Tottenham Hotspur,38,"['7f25fbd7-b1e0-46a6-a775-930904e42d09', '8035050a-7e82-4109-802b-5b271a7a9778']",20,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:20.384,Carry,
,,,,"[84.1, 23.0]",,,,,,,,,,2.089183,,,,,,,,,,,,,9c2cd113-07ca-4e7b-bbfd-66063a8c3a71,1974,,"[83.4, 24.5]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego da Silva Costa,5198.0,Center Forward,125,Chelsea,33,"['50831fb2-a872-44cd-9e2b-af8d917a1796', 'c1bf1577-e897-416f-af12-9cebb8254c4d', 'e09d41e6-02b4-4717-b245-39267c1b1bd0']",35,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:35.123,Carry,True
,,,,"[82.3, 10.2]",,,,,,,,,,1.932921,,,,,,,,,,,,,4e46698b-dbce-4871-bbc7-d52d227b34e6,1978,,"[86.9, 10.2]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,125,Chelsea,33,"['0c8290ed-eca4-4fe4-ba90-cfaf14cd8e47', 'bc64b413-a8aa-444f-924c-489e5f91e3c5', 'e84dd5bd-478a-4f0a-a3d9-6c03de41b664']",38,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:38.294,Carry,True
,,,,"[52.5, 55.4]",,,,,,,,,,1.97322,,,,,,,,,,,,,1e688bde-ccc4-4f6d-8530-5273c5d9479a,1983,,"[35.6, 47.6]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,126,Tottenham Hotspur,38,"['1a0dbf79-f03b-4da1-8ae8-8eaf0778f68e', '3ed6af5e-b0cf-4ca5-a2ec-35756fd62345']",41,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:41.592,Carry,
,,,,"[99.1, 66.6]",,,,,,,,,,4.67753,,,,,,,,,,,,,ffedbd53-d694-44f3-8cd8-2f5309752909,1986,,"[64.0, 62.7]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,126,Tottenham Hotspur,38,"['1d20dbf0-1726-4303-9ccf-6db6b51e9bc8', '8d084752-0c80-42ea-abb9-38a082fd84bd']",45,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:45.259,Carry,
,,,,"[103.0, 25.3]",,,,,,,,,,1.319471,,,,,,,,,,,,,8d39604a-bd33-4088-94e2-85780bf51b1b,1989,,"[96.3, 26.6]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,126,Tottenham Hotspur,38,"['6276afd9-54aa-456e-92e5-a928fb01528a', '97d70b92-cb05-465b-883b-93ee5a02ab6d', 'c8b6d2f9-4375-4d67-be26-58c54bbbd9d3']",51,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:51.739,Carry,True
,,,,"[103.0, 26.3]",,,,,,,,,,0.888724,,,,,,,,,,,,,2c4b54d4-e7c5-4766-abb9-770accab1518,1993,,"[103.0, 25.3]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,126,Tottenham Hotspur,38,"['053224e5-bdd4-4418-a8a1-4c4a0d34447a', '6276afd9-54aa-456e-92e5-a928fb01528a', '97d70b92-cb05-465b-883b-93ee5a02ab6d', 'afe6ac72-16c6-4dd6-8dc5-3a57a6edfdf2', 'd77925ca-0820-4344-9491-dd6c9e3a4e25']",53,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:53.059,Carry,True
,,,,"[101.0, 34.4]",,,,,,,,,,0.67847,,,,,,,,,,,,,26bbeed1-a0e3-4258-9738-3012d2aa6849,1997,,"[100.6, 35.4]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heung-Min Son,3083.0,Right Wing,126,Tottenham Hotspur,38,"['0e77b468-f518-49d6-a6ce-5e3ccf134fb9', '3eff3975-78a6-4b49-baa5-0ab7f3c7ab7d', 'ff80a65a-82e0-4484-a8cc-ab2453472938']",54,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:54.729,Carry,True
,,,,"[85.1, 17.6]",,,,,,,,,,4.313364,,,,,,,,,,,,,9fa3b0e0-f1f2-409a-9318-ac5970da108e,2008,,"[63.3, 16.1]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eden Hazard,3621.0,Left Wing,127,Chelsea,33,"['5103b725-7e82-4864-b810-aa0a7ec1f1d4', '811bcfa6-39b2-494f-8dc7-47a1bab97927', '8c3234a5-9ad2-455f-beab-2a06f06fa6f0']",10,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:10.270,Carry,True
,,,,"[101.6, 9.8]",,,,,,,,,,0.042027,,,,,,,,,,,,,f2c9410e-3596-4792-b837-6d0db47b2238,2012,,"[102.5, 9.6]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,127,Chelsea,33,"['3f283502-b190-4c77-8157-ecc335d00d14', 'a21a0686-2b27-4507-bac0-4b9cf1d623ef']",16,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:16.341,Carry,
,,,,"[112.9, 12.0]",,,,,,,,,,2.112138,,,,,,,,,,,,,9f326996-2749-4b18-b180-6bbf2bef3e00,2015,,"[112.9, 14.1]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eden Hazard,3621.0,Left Wing,127,Chelsea,33,"['121aa4af-cceb-4db4-89b3-cfb721f1015c', '286b4c99-83e4-495f-b9ff-f9e798271228', 'b8b6495f-74df-4131-be33-8dffc1f020fa']",17,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:17.776,Carry,True
,,,,"[112.0, 11.3]",,,,,,,,,,4.301221,,,,,,,,,,,,,f5e30a7b-6704-4f35-984d-66c2bc4d4034,2019,,"[91.9, 12.0]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nemanja Matić,3381.0,Left Defensive Midfield,127,Chelsea,33,"['0454f436-47f6-4b3f-a906-5d989f04c131', '1245c650-adb6-4a9a-9bd8-34690b3f8dcb', 'e2f6c9dd-ecc2-4a0f-a7ad-3ca263127ad4']",21,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:21.345,Carry,True
,,,,"[9.4, 26.6]",,,,,,,,,,2.623708,,,,,,,,,,,,,b1c548c3-1261-4a38-90e3-d46a9180004f,2024,,"[8.1, 28.5]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,128,Tottenham Hotspur,38,"['3d89c79e-d1a0-4c08-afe3-b6c481955fa5', 'd9231365-6ebd-4429-b7dc-1ab79d0bbf36']",27,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:27.921,Carry,
,,,,"[30.0, 19.8]",,,,,,,,,,0.288815,,,,,,,,,,,,,9d96241a-ca30-4f84-87fd-aad69c1aaf2c,2028,,"[30.0, 20.1]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Lamela,3585.0,Left Wing,128,Tottenham Hotspur,38,"['742ff682-65e2-49f7-a222-dc5eb3fcd215', 'a3216d91-e415-4dbc-b6f8-2832fee10079']",31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:31.937,Carry,
,,,,"[28.9, 27.9]",,,,,,,,,,1.052741,,,,,,,,,,,,,71f8269a-061a-4763-80d3-0c37be565fee,2031,,"[28.9, 27.9]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Center Midfield,128,Tottenham Hotspur,38,"['67d38be0-9939-4c87-9fb3-dac3ef211fb8', '785b2c35-2ce1-48d1-ab4c-5fb194658449', 'b7decda1-2820-4b6b-9f86-4a4b712f64de']",33,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:33.416,Carry,True
,,,,"[19.8, 67.1]",,,,,,,,,,4.599487,,,,,,,,,,,,,efa0b213-7d98-4bbd-a1be-2fff3f7feace,2035,,"[17.0, 65.3]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,128,Tottenham Hotspur,38,"['690419e1-1f48-4429-afef-658eb75aee99', 'aa4a134f-a68f-4768-b6a0-d0c2734705c2']",38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:38.134,Carry,
,,,,"[37.7, 13.3]",,,,,,,,,,1.478738,,,,,,,,,,,,,d4c9d2b6-1d01-4942-a9f6-ec3f1ac7df05,2040,,"[37.3, 12.6]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,129,Chelsea,33,"['74cff2b8-3527-4701-8774-cd40506c1ba4', '9524c329-dd85-420f-9ddc-ef3affc51239']",47,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:47.951,Carry,
,,,,"[49.8, 8.1]",,,,,,,,,,3.180899,,,,,,,,,,,,,4da8dd7f-70bf-44f4-9e8c-5a1822f2f6ea,2045,,"[41.8, 11.1]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,129,Chelsea,33,"['0791dd7c-eacc-4b17-b148-b83be1076e81', '4feb8a1a-844f-4a6b-bfb4-4de8a392ed7d', 'a7315f00-f558-4c47-aff2-ee86417f609b']",51,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:51.548,Carry,True
,,,,"[57.6, 6.8]",,,,,,,,,,2.015751,,,,,,,,,,,,,07fdbb3a-afe4-4131-8c70-a4f9753d5129,2049,,"[59.6, 12.0]",3754092,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Wing,129,Chelsea,33,"['5ac334f1-1aa7-4cc1-91b7-539613d0811b', '870d1700-ea32-4865-8968-5465cbeb2a1a']",55,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:55.371,Carry,
,,,,"[70.2, 15.8]",,,,,,,,,,0.320033,,,,,,,,,,,,,1041a4de-30a4-489a-8aab-99658e354571,2059,,"[70.2, 12.6]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eden Hazard,3621.0,Left Wing,130,Chelsea,33,"['12ccaaac-764c-4de3-ab1b-b811bf7f82fc', '7749a9a3-e9d9-49d7-8491-6bfcd1b013f5', 'cce140e1-e4c3-4e1d-b365-5ae4edd1c7dc', 'f63919d0-455a-4a45-b1b5-cbfede468d38']",8,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:08.152,Carry,True
,,,,"[57.4, 42.9]",,,,,,,,,,0.215704,,,,,,,,,,,,,6a3dd1af-8d86-4347-8cd1-fb9bc528b38b,2064,,"[57.4, 42.5]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gary Cahill,3645.0,Right Center Back,131,Chelsea,33,"['4ec33d78-984d-4b97-a0ca-484b808cc368', 'db5d4dba-cdfd-4b97-8f74-2476b5bc6f92']",25,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:25.932,Carry,
,,,,"[66.1, 57.0]",,,,,,,,,,1.317735,,,,,,,,,,,,,90b1ee5b-f874-4823-bb87-1881a07637a6,2067,,"[66.3, 50.3]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,131,Chelsea,33,"['114a2f6e-d2eb-4f80-8a8d-5b4d1e7a56ab', '8f1a8179-bb90-4588-bd1d-afd27f2a91a8']",27,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:27.053,Carry,
,,,,"[65.6, 73.0]",,,,,,,,,,0.88804,,,,,,,,,,,,,24efb83d-0922-4611-a351-5f61e3e25237,2074,,"[63.9, 74.3]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Branislav Ivanović,5594.0,Right Back,131,Chelsea,33,"['1ae7c73b-7197-4bc0-854a-01f0a712112a', 'e60e172f-bba8-4e25-9574-9309ac2e958a']",31,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:31.595,Carry,
,,,,"[65.4, 72.6]",,,,,,,,,,1.293773,,,,,,,,,,,,,335970f9-75c5-42b6-b353-681151af8f6f,2079,,"[65.4, 72.6]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Branislav Ivanović,5594.0,Right Back,131,Chelsea,33,"['33ac6e3f-25d0-40ea-90a7-2476ed6915d8', 'a2410df1-35d5-4f23-b02a-b4d465e74653']",34,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:34.046,Carry,
,,,,"[74.7, 65.7]",,,,,,,,,,1.341553,,,,,,,,,,,,,b2d7681d-8a10-4bb9-88cf-ca54daf480bb,2083,,"[71.7, 63.5]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,131,Chelsea,33,"['440d709e-0453-43b6-98f6-c6ba706010c6', '7f796db6-3647-4f2d-a93c-fcdef3a1382f', '81002d05-74b1-429f-a09c-5ec5082d35f9', 'c096edd4-0299-4f24-8419-755704acc125']",36,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:36.344,Carry,True
,,,,"[75.2, 65.7]",,,,,,,,,,0.877752,,,,,,,,,,,,,8ed18fdc-50fd-4478-b24f-dfd178068eb7,2087,,"[74.7, 65.7]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,131,Chelsea,33,"['11b75388-aeeb-4a3c-91ac-ba22009fabbc', '440d709e-0453-43b6-98f6-c6ba706010c6', '81002d05-74b1-429f-a09c-5ec5082d35f9', 'd4d9c898-0ad8-4e04-9e01-08c7bf681779']",37,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:37.686,Carry,True
,,,,"[65.5, 17.2]",,,,,,,,,,2.672188,,,,,,,,,,,,,be1e54cb-2b6a-46d5-8689-8225d4745f41,2092,,"[44.5, 15.1]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erik Lamela,3585.0,Left Wing,131,Chelsea,33,"['0614cfe8-97b7-40e4-83fc-bd5e1155bb47', '519ccb3c-4ab3-4da7-9393-643c8e476127', '7760a4c0-acbb-4b94-b7ea-cba646bee22f']",40,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:40.709,Carry,True
,,,,"[62.8, 24.7]",,,,,,,,,,0.066522,,,,,,,,,,,,,847e35a5-ecc3-40e1-b604-755b75e3dd8c,2099,,"[62.8, 24.7]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eden Hazard,3621.0,Left Wing,131,Chelsea,33,"['864c5cf9-89f5-4b74-9a9b-503e81943377', 'b152b1de-d331-46e1-8ef3-2209f3884f89']",47,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:47.630,Carry,
,,,,"[79.1, 34.7]",,,,,,,,,,1.36985,,,,,,,,,,,,,bb07bf05-b0fa-4830-be42-51e2c43b75ee,2102,,"[70.2, 34.0]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,131,Chelsea,33,"['2145b13d-0a1d-45a5-9667-c04ad09db105', '7e6419fb-672f-4a89-a531-951f2ee8f39f']",49,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:49.392,Carry,
,,,,"[42.1, 41.5]",,,,,,,,,,1.727547,,,,,,,,,,,,,3236e60a-4b4b-4a66-a47f-296b543677d5,2108,,"[36.0, 46.5]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,131,Chelsea,33,"['2c6ed6a0-d087-42a0-9b6b-a28eaebf1e33', 'eaea247e-da45-4c07-86ed-785b2afb1f0f']",53,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:53.171,Carry,
,,,,"[37.7, 52.5]",,,,,,,,,,2.338299,,,,,,,,,,,,,4825e454-6464-4da0-9af5-807b0e7cbce6,2112,,"[49.0, 58.7]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Branislav Ivanović,5594.0,Right Back,131,Chelsea,33,"['0c45e11e-0ae7-4348-aa6e-a9d7b6c56528', 'f980f955-e732-4290-938f-21aed55298e6']",56,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:56.626,Carry,
,,,,"[28.6, 61.6]",,,,,,,,,,1.239999,,,,,,,,,,,,,4800979e-9b6e-4fac-b674-943a841ff757,2117,,"[28.6, 61.6]",3754092,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gary Cahill,3645.0,Right Center Back,131,Chelsea,33,"['a241707c-9c0f-46f7-a0f1-42277c3e74d2', 'eff81f07-cddc-4718-af00-da5a30c66fc7']",1,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:01.027,Carry,
,,,,"[64.8, 69.4]",,,,,,,,,,6.508509,,,,,,,,,,,,,711a79fe-4987-42c0-8855-53b4671add03,2120,,"[56.3, 74.3]",3754092,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Willian Borges da Silva,3472.0,Right Wing,131,Chelsea,33,"['5623fd94-502e-4fe1-9568-4706a0fd87b2', '75271527-0338-4aa2-a210-e09dcb60269e', '837ac77e-57a5-42d0-9884-e5cb065fe8a9']",4,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:04.812,Carry,True
,,,,"[55.5, 66.5]",,,,,,,,,,0.809379,,,,,,,,,,,,,30486d41-8a20-4d49-9b18-c2b768bebb4d,2124,,"[52.9, 67.2]",3754092,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,131,Chelsea,33,"['2e471607-eb2b-4ac3-a2c7-d85f889dbebc', 'd12dd226-3556-4ad8-a2a0-fdb628e64cb8']",12,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:12.610,Carry,
,,,,"[105.1, 71.3]",,,,,,,,,,2.946254,,,,,,,,,,,,,0214c390-b1ec-400b-868e-7cc75381dd48,2127,,"[90.8, 65.9]",3754092,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,131,Chelsea,33,"['76acb775-ccd0-426f-b1ed-d839dbd7528c', 'baa9ca91-3c5c-4202-89a4-5e0d030cbf97', 'bb3253e3-8a96-40f2-bbbe-527dbb2d4b4a']",15,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:15.562,Carry,True
